gauge_id,gauge_name,dominant_forcing,dominant_peak_te,dominant_peak_lag,dominance_abs_margin,dominance_rel_margin_pct,n_eligible_drivers,top1_attribute,top1_zscore,top1_spearman,top1_score,top2_attribute,top2_zscore,top2_spearman,top2_score,top3_attribute,top3_zscore,top3_spearman,top3_score,top4_attribute,top4_zscore,top4_spearman,top4_score,top5_attribute,top5_zscore,top5_spearman,top5_score,top6_attribute,top6_zscore,top6_spearman,top6_score,top7_attribute,top7_zscore,top7_spearman,top7_score,top8_attribute,top8_zscore,top8_spearman,top8_score,top9_attribute,top9_zscore,top9_spearman,top9_score,top10_attribute,top10_zscore,top10_spearman,top10_score,summary,top1_explanation,top2_explanation,top3_explanation,top4_explanation,top5_explanation,top6_explanation,top7_explanation,top8_explanation,top9_explanation,top10_explanation,dominance_strength
01333000,"GREEN RIVER AT WILLIAMSTOWN, MA",Tair,0.0067962756707259,23,0.0005347732202383004,7.868621670862595,10,runoff_ratio,0.7336041982315449,0.5553458307095839,0.4074040328789355,low_prec_freq,-0.7616981379955563,-0.5042259026899538,0.38406793120806637,gauge_lon,1.3934734704185405,-0.2545977267166403,0.354775177808508,pet_mean,-1.0354513061314525,-0.33100295838245436,0.3427374455904872,gauge_lat,0.6653045871553239,0.5055084779424147,0.3363171092209944,frac_forest,0.9254671495167395,0.34588234943003254,0.3201027519951651,slope_mean,0.6067796445041443,0.4074221716624457,0.24721548048444528,aridity,-0.746175121850059,-0.3028828737936886,0.22600366525930163,high_prec_freq,-0.4248415389770997,-0.49198259549827844,0.20901464302143655,clay_frac,-0.5987540860405592,-0.2954000945228635,0.17687201361233193,"Tair-dominant at lag 23 day(s); top drivers consistent with high runoff_ratio, low low_prec_freq, high gauge_lon.","a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","few dry days indicate steady moisture supply, which supports continuous streamflow.",eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,"northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.",high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,steep terrain promotes fast surface runoff and a quick streamflow response.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",few heavy rainfall events mean streamflow is shaped more by slow processes such as snowmelt or baseflow.,low clay fraction allows easier infiltration and reduces surface runoff.,5-10% (weak)
01350000,SCHOHARIE CREEK AT PRATTSVILLE NY,Tair,0.0014534942848165,24,0.00018323444751730013,12.606478706617894,10,runoff_ratio,0.6751376193055656,0.5553458307095839,0.37493486203654014,slope_mean,0.8925226671406129,0.4074221716624457,0.3636335233043867,gauge_lon,1.3170082607209026,-0.2545977267166403,0.33530730924657814,frac_forest,0.9582070374577162,0.34588234943003254,0.33142690135626607,pet_mean,-0.9754777183177736,-0.33100295838245436,0.32288601059934957,gauge_lat,0.5905174032827326,0.5055084779424147,0.29851155373196125,low_prec_freq,-0.5338777175592184,-0.5042259026899538,0.2691949740623491,aridity,-0.7736188488102614,-0.3028828737936886,0.23431590014861708,clay_frac,-0.7619603919789918,-0.2954000945228635,0.22508317181327228,q95,0.432024032605405,0.511109639295586,0.22081164747197302,"Tair-dominant at lag 24 day(s); top drivers consistent with high runoff_ratio, high slope_mean, high gauge_lon.","a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.",steep terrain promotes fast surface runoff and a quick streamflow response.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,"northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.","few dry days indicate steady moisture supply, which supports continuous streamflow.","the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",low clay fraction allows easier infiltration and reduces surface runoff.,high peak-flow values reflect strong rainfall-runoff response and a wide streamflow range.,10-25% (moderate)
01350080,MANOR KILL AT WEST CONESVILLE NEAR GILBOA NY,SRAD,0.0026037850446072,26,0.0004873087776722999,18.715399671012936,10,gauge_lon,1.3184650698492553,-0.43213745515556135,0.5697581399961567,high_prec_dur,-0.9604161273282311,0.2881552893723617,0.2767489870881494,gvf_diff,0.716541597753584,-0.327298903078815,0.2345232789550895,glim_1st_class_frac,1.0491430390401284,-0.21416421372809585,0.22468889404433406,frac_forest,0.9512296842899669,0.2349461241438898,0.22348772749454365,glim_2nd_class_frac,-1.0649824717601564,0.17558163507281374,0.18699136371553493,lai_diff,1.2714052996385397,-0.13970683097181752,0.17762400529327446,gauge_lat,0.601559574278711,0.2930312775064427,0.17627577054712248,low_prec_freq,-0.5381493504423999,-0.3118604739080879,0.1678275114622965,stream_elas,-0.6326671982390912,-0.2587932803951878,0.163730019630727,"SRAD-dominant at lag 26 day(s); top drivers consistent with high gauge_lon, low high_prec_dur, high gvf_diff.",eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,short heavy-rainfall events produce sharper but briefer runoff peaks.,strong seasonal vegetation cycle is associated with deciduous forests and a clear ET seasonality.,"the basin is dominated by one main geological class, which gives a more uniform subsurface response.",high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,a small secondary geological class means the subsurface is more uniform.,"large leaf area seasonality reflects strong vegetation phenology, which drives a seasonal ET cycle.","northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.","few dry days indicate steady moisture supply, which supports continuous streamflow.",low streamflow elasticity means streamflow is buffered against rainfall variability.,10-25% (moderate)
01350140,MINE KILL NEAR NORTH BLENHEIM NY,Tair,0.0045376971505355,27,0.0008255041985329001,18.19213956214511,10,low_prec_freq,-0.7759369142728274,-0.5042259026899538,0.3912474910296737,stream_elas,-0.8370593341808946,-0.4285570935695305,0.35872771540181053,gauge_lon,1.3147638371738755,-0.2545977267166403,0.33473588411371574,frac_forest,0.9431788921733333,0.34588234943003254,0.32622893115772783,pet_mean,-0.9853899474530562,-0.33100295838245436,0.32616698776729286,gauge_lat,0.6115340153488181,0.5055084779424147,0.30913562930899435,slope_fdc,1.1907453046011893,0.24155379220247628,0.28762904387371,high_prec_freq,-0.5568483334450943,-0.49198259549827844,0.2739596883872083,aridity,-0.6769572580138258,-0.3028828737936886,0.2050387597427231,clay_frac,-0.675892640452804,-0.2954000945228635,0.19965874987706606,"Tair-dominant at lag 27 day(s); top drivers consistent with low low_prec_freq, low stream_elas, high gauge_lon.","few dry days indicate steady moisture supply, which supports continuous streamflow.",low streamflow elasticity means streamflow is buffered against rainfall variability.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,"northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.",a steep flow-duration curve indicates a flashy basin with quick rainfall response.,few heavy rainfall events mean streamflow is shaped more by slow processes such as snowmelt or baseflow.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",low clay fraction allows easier infiltration and reduces surface runoff.,10-25% (moderate)
01365000,RONDOUT CREEK NEAR LOWES CORNERS NY,PRCP,0.00229053603036,1,0.00015041946470929985,6.566998410658428,10,gauge_lon,1.3138898750507275,-0.2715882080972612,0.3568369968021615,soil_depth_statsgo,-2.2248831281267902,0.13386290106907564,0.2978293100706921,gvf_diff,1.207139961127937,-0.2430380299905624,0.2933809180754179,runoff_ratio,1.1084722727041485,0.23081509576016385,0.25585213377169447,p_mean,0.6761811550623584,0.34448719252364957,0.23293574774483042,aridity,-0.8281471638446884,-0.2760322562194351,0.22859533011777555,q_mean,0.7940912097789413,0.2767489731842415,0.21976392692095414,high_prec_dur,-0.9289105394136445,0.22663500240840795,0.21052364233720686,q95,0.5971836199358075,0.30512171520948117,0.1822136904098205,frac_forest,0.9673312685232343,0.17235626649393695,0.16672560590550864,"PRCP-dominant at lag 1 day(s); top drivers consistent with high gauge_lon, low soil_depth_statsgo, high gvf_diff.",eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,shallow soils (STATSGO) reduce storage and lead to faster streamflow response.,strong seasonal vegetation cycle is associated with deciduous forests and a clear ET seasonality.,"a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","high mean rainfall provides more water input, so rainfall information transfers more strongly to streamflow.","the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.","high mean streamflow gives a more dynamic Q signal, which generally raises information flow from forcings.",short heavy-rainfall events produce sharper but briefer runoff peaks.,high peak-flow values reflect strong rainfall-runoff response and a wide streamflow range.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,5-10% (weak)
01411300,TUCKAHOE RIVER AT HEAD OF RIVER NJ,PRCP,0.0094984241843267,1,0.0060721480426055,63.92795188727326,10,soil_depth_pelletier,2.366056003149507,0.15977356795013078,0.3780332095930226,gauge_lon,1.293323085383471,-0.2715882080972612,0.351251299250118,gvf_diff,0.7924702291881759,-0.2430380299905624,0.19260040332806375,elev_mean,-0.9467872262506417,-0.1953378088599921,0.18494334223242995,root_depth_99,1.7868375476151583,0.10116171577890302,0.18075955213491673,soil_conductivity,1.1293800829352159,0.1473560876296892,0.16642103046822732,glim_2nd_class_frac,-1.0813163331807125,0.15341627439970723,0.16589152328413745,glim_1st_class_frac,1.0607559662739108,-0.14542351398326533,0.1542588600942662,q95,-0.41186528450226456,0.30512171520948117,0.1256690420425719,stream_elas,-1.0022477253379467,-0.12343783212478769,0.12371528646771579,"PRCP-dominant at lag 1 day(s); top drivers consistent with high soil_depth_pelletier, high gauge_lon, high gvf_diff.",deep soils provide more storage and slower release of water to streamflow.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,strong seasonal vegetation cycle is associated with deciduous forests and a clear ET seasonality.,low elevation is associated with warmer temperatures and rainfall-driven streamflow.,very deep maximum rooting allows vegetation to tap deep storage in droughts.,high soil conductivity allows fast infiltration and subsurface flow.,a small secondary geological class means the subsurface is more uniform.,"the basin is dominated by one main geological class, which gives a more uniform subsurface response.",low peak-flow values reflect a damped streamflow response with limited peaks.,low streamflow elasticity means streamflow is buffered against rainfall variability.,>50% (very strong)
01413500,EAST BR DELAWARE R AT MARGARETVILLE NY,Tair,0.0021778773547274,25,0.0003520789440195002,16.16615110374611,10,low_prec_freq,-0.8556740614255459,-0.5042259026899538,0.43145302603067487,stream_elas,-0.7942807254730712,-0.4285570935695305,0.3403946391870375,frac_forest,0.960353915355485,0.34588234943003254,0.33216946852748575,gauge_lon,1.3036274503738998,-0.2545977267166403,0.33190058535060474,pet_mean,-0.9957249119514253,-0.33100295838245436,0.3295878915910307,runoff_ratio,0.5320594178101151,0.5553458307095839,0.29547697937061596,gauge_lat,0.556964566475473,0.5055084779424147,0.2815503102668732,slope_fdc,1.0902763471257892,0.24155379220247628,0.2633603861968978,high_prec_freq,-0.490844936211097,-0.49198259549827844,0.2414871657043224,aridity,-0.7692169547690373,-0.3028828737936886,0.2329826418312758,"Tair-dominant at lag 25 day(s); top drivers consistent with low low_prec_freq, low stream_elas, high frac_forest.","few dry days indicate steady moisture supply, which supports continuous streamflow.",low streamflow elasticity means streamflow is buffered against rainfall variability.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,"a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.",a steep flow-duration curve indicates a flashy basin with quick rainfall response.,few heavy rainfall events mean streamflow is shaped more by slow processes such as snowmelt or baseflow.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",10-25% (moderate)
01414500,MILL BROOK NEAR DUNRAVEN NY,Tair,0.0028737186597897,24,0.0001874803763102996,6.523964190844608,10,low_prec_freq,-0.8784561034691792,-0.5042259026899538,0.4429403217452464,runoff_ratio,0.7527651396939062,0.5553458307095839,0.4180449818325283,stream_elas,-0.8603450738878738,-0.4285570935695305,0.3687069843322502,frac_forest,0.9673312685232343,0.34588234943003254,0.33458281183394994,pet_mean,-1.0047691744653808,-0.33100295838245436,0.33258156923953747,gauge_lon,1.2988820272436936,-0.2545977267166403,0.3306924114093457,gauge_lat,0.5495499886988691,0.5055084779424147,0.2778021783404365,aridity,-0.8063610059942645,-0.3028828737936886,0.24423293881071262,slope_fdc,1.003328745493661,0.24155379220247628,0.242357863299747,clay_frac,-0.7633353685248859,-0.2954000945228635,0.22548934001489612,"Tair-dominant at lag 24 day(s); top drivers consistent with low low_prec_freq, high runoff_ratio, low stream_elas.","few dry days indicate steady moisture supply, which supports continuous streamflow.","a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.",low streamflow elasticity means streamflow is buffered against rainfall variability.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,"northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.","the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",a steep flow-duration curve indicates a flashy basin with quick rainfall response.,low clay fraction allows easier infiltration and reduces surface runoff.,5-10% (weak)
01415000,TREMPER KILL NEAR ANDES NY,Tair,0.0023859164299531,23,0.0001999276855445,8.379492384334263,10,low_prec_freq,-1.1133959120441528,-0.5042259026899538,0.5614030588017673,frac_forest,0.9673312685232343,0.34588234943003254,0.33458281183394994,gauge_lon,1.2934507566322304,-0.2545977267166403,0.32930962225848426,pet_mean,-0.9907769003460135,-0.33100295838245436,0.3279500851115286,stream_elas,-0.7300860910719151,-0.4285570935695305,0.31288357324531946,high_prec_freq,-0.5788494658564262,-0.49198259549827844,0.2847838626148366,gauge_lat,0.552217393135984,0.5055084779424147,0.2791505738974993,slope_fdc,1.0498911975589915,0.24155379220247628,0.2536052001703736,aridity,-0.7531129702818329,-0.3028828737936886,0.22810502073026234,runoff_ratio,0.3967385330950589,0.5553458307095839,0.22032709023617722,"Tair-dominant at lag 23 day(s); top drivers consistent with low low_prec_freq, high frac_forest, high gauge_lon.","few dry days indicate steady moisture supply, which supports continuous streamflow.",high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,low streamflow elasticity means streamflow is buffered against rainfall variability.,few heavy rainfall events mean streamflow is shaped more by slow processes such as snowmelt or baseflow.,"northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.",a steep flow-duration curve indicates a flashy basin with quick rainfall response.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.","a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.",5-10% (weak)
01423000,WEST BRANCH DELAWARE RIVER AT WALTON NY,Tair,0.0033443844142257,11,0.00020301905240059995,6.070446074830289,10,low_prec_freq,-1.2330016327732305,-0.5042259026899538,0.6217113613032691,high_prec_freq,-1.0958760775227374,-0.49198259549827844,0.539151956964109,pet_mean,-1.0101499113873118,-0.33100295838245436,0.3343626090789743,gauge_lon,1.2736277907620925,-0.2545977267166403,0.3242627402111656,frac_forest,0.9281507468889507,0.34588234943003254,0.32103096095918976,gauge_lat,0.5610722540859778,0.5055084779424147,0.2836267811787224,slope_fdc,1.1227939386777308,0.24155379220247628,0.27121513374956047,runoff_ratio,0.4709217059975399,0.5553458307095839,0.2615244060163782,aridity,-0.7397848342210489,-0.3028828737936886,0.2240681565778588,stream_elas,-0.45188647229200635,-0.4285570935695305,0.1936591531888504,"Tair-dominant at lag 11 day(s); top drivers consistent with low low_prec_freq, low high_prec_freq, low pet_mean.","few dry days indicate steady moisture supply, which supports continuous streamflow.",few heavy rainfall events mean streamflow is shaped more by slow processes such as snowmelt or baseflow.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,"northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.",a steep flow-duration curve indicates a flashy basin with quick rainfall response.,"a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",low streamflow elasticity means streamflow is buffered against rainfall variability.,5-10% (weak)
01434025,BISCUIT BK ABOVE PIGEON BK AT FROST VALLEY NY,Tair,0.0027830004744889,12,0.0007360476357746999,26.44798815242299,10,stream_elas,-1.401620452634257,-0.4285570935695305,0.600674387468547,runoff_ratio,1.0616885708699109,0.5553458307095839,0.5896043213446216,low_prec_freq,-0.849978550914637,-0.5042259026899538,0.4285812021020317,q95,0.8148268270986491,0.511109639295586,0.4164658456867573,q_mean,0.8571058087254757,0.4471181680232362,0.38322757899940896,frac_forest,0.9673312685232343,0.34588234943003254,0.33458281183394994,gauge_lon,1.313033182468474,-0.2545977267166403,0.3342952633599891,pet_mean,-0.9278495669655481,-0.33100295838245436,0.3071209515994756,aridity,-0.8844932890161512,-0.3028828737936886,0.2678978692284435,gauge_lat,0.5282664441513155,0.5055084779424147,0.2670431661309831,"Tair-dominant at lag 12 day(s); top drivers consistent with low stream_elas, high runoff_ratio, low low_prec_freq.",low streamflow elasticity means streamflow is buffered against rainfall variability.,"a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","few dry days indicate steady moisture supply, which supports continuous streamflow.",high peak-flow values reflect strong rainfall-runoff response and a wide streamflow range.,"high mean streamflow gives a more dynamic Q signal, which generally raises information flow from forcings.",high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.","northern latitude is associated with colder climates, more snow, and snowmelt-driven streamflow.",25-50% (strong)
01435000,NEVERSINK RIVER NEAR CLARYVILLE NY,Tair,0.0026938610507066,24,0.0005015936705116001,18.619879090646936,10,runoff_ratio,1.286746764964272,0.5553458307095839,0.7145894511019534,q_mean,0.9548897282113782,0.4471181680232362,0.4269485459420773,low_prec_freq,-0.7972950786887341,-0.5042259026899538,0.4020168307620847,q95,0.7399648140067797,0.511109639295586,0.3782031491784305,frac_forest,0.9673312685232343,0.34588234943003254,0.33458281183394994,gauge_lon,1.3075507200036438,-0.2545977267166403,0.332899440879634,stream_elas,-0.7508355695516923,-0.4285570935695305,0.3217759094356963,pet_mean,-0.8834535232160704,-0.33100295838245436,0.29242572977792164,q5,0.7836110292389387,0.36484871987007633,0.2858994808938997,aridity,-0.8522185417982167,-0.3028828737936886,0.2581224010401106,"Tair-dominant at lag 24 day(s); top drivers consistent with high runoff_ratio, high q_mean, low low_prec_freq.","a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","high mean streamflow gives a more dynamic Q signal, which generally raises information flow from forcings.","few dry days indicate steady moisture supply, which supports continuous streamflow.",high peak-flow values reflect strong rainfall-runoff response and a wide streamflow range.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,low streamflow elasticity means streamflow is buffered against rainfall variability.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,high low-flow values reflect strong baseflow and steady year-round streamflow.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",10-25% (moderate)
01439500,"Bush Kill at Shoemakers, PA",PRCP,0.0050558685996535,1,0.0015507487218744003,30.67225129190817,10,gauge_lon,1.2799324067273858,-0.2715882080972612,0.3476145488287056,gvf_diff,1.4153677952262345,-0.2430380299905624,0.34398820066386976,aridity,-0.6823818229367442,-0.2760322562194351,0.1883593941883606,hfd_mean,-0.7879165171080234,-0.2376828116306632,0.18727421311647455,high_prec_dur,-0.8147814990699845,0.22663500240840795,0.1846580070040522,slope_fdc,0.8602302704071199,0.2009306454625533,0.17284662347932936,frac_forest,0.9592804764066005,0.17235626649393695,0.16533800143396685,glim_2nd_class_frac,-1.0729590083419547,0.15341627439970723,0.16460937364342706,runoff_ratio,0.700090991875256,0.23081509576016385,0.1615915693305153,glim_1st_class_frac,1.054814137656493,-0.14542351398326533,0.15339477849723498,"PRCP-dominant at lag 1 day(s); top drivers consistent with high gauge_lon, high gvf_diff, low aridity.",eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,strong seasonal vegetation cycle is associated with deciduous forests and a clear ET seasonality.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.","an early half-flow date indicates streamflow peaks early, typical of rainfall-dominated basins.",short heavy-rainfall events produce sharper but briefer runoff peaks.,a steep flow-duration curve indicates a flashy basin with quick rainfall response.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,a small secondary geological class means the subsurface is more uniform.,"a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","the basin is dominated by one main geological class, which gives a more uniform subsurface response.",25-50% (strong)
01440000,FLAT BROOK NEAR FLATBROOKVILLE NJ,PRCP,0.0045639024212082,1,0.0020736850701945,45.43666535371574,10,gauge_lon,1.2852027005469362,-0.2715882080972612,0.34904589848330336,gvf_diff,1.428079995952614,-0.2430380299905624,0.3470777488852536,aridity,-0.6442312072476689,-0.2760322562194351,0.17782859366354456,slope_fdc,0.8095482217944362,0.2009306454625533,0.16266304673821833,hfd_mean,-0.6760860139919561,-0.2376828116306632,0.16069402470977603,stream_elas,-1.1269268067649791,-0.12343783212478769,0.13910540199037855,high_prec_dur,-0.5858634553016371,0.22663500240840795,0.13277716560328473,elev_mean,-0.6682238064638107,-0.1953378088599921,0.13052937418272423,frac_forest,0.720440310279803,0.17235626649393695,0.12417240211156036,gvf_max,1.035531985814741,0.11574826262555649,0.11986102825124867,"PRCP-dominant at lag 1 day(s); top drivers consistent with high gauge_lon, high gvf_diff, low aridity.",eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,strong seasonal vegetation cycle is associated with deciduous forests and a clear ET seasonality.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",a steep flow-duration curve indicates a flashy basin with quick rainfall response.,"an early half-flow date indicates streamflow peaks early, typical of rainfall-dominated basins.",low streamflow elasticity means streamflow is buffered against rainfall variability.,short heavy-rainfall events produce sharper but briefer runoff peaks.,low elevation is associated with warmer temperatures and rainfall-driven streamflow.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,high maximum green vegetation fraction reflects dense canopy cover.,25-50% (strong)
01440400,"Brodhead Creek near Analomink, PA",PRCP,0.0025880487028968,1,0.0005419684651265001,20.94120039239893,10,gauge_lon,1.2690186736510922,-0.2715882080972612,0.34465050761886323,gvf_diff,1.303223706360414,-0.2430380299905624,0.31673292223083416,high_prec_dur,-0.892381395463782,0.22663500240840795,0.20224485971015269,aridity,-0.7052325231865894,-0.2760322562194351,0.19466692453451934,hfd_mean,-0.7879165171080234,-0.2376828116306632,0.18727421311647455,glim_2nd_class_frac,-1.0813163331807125,0.15341627439970723,0.16589152328413745,frac_forest,0.949351166129419,0.17235626649393695,0.16362662258573196,runoff_ratio,0.7035932751427324,0.23081509576016385,0.16239994917827708,glim_1st_class_frac,1.0607559662739108,-0.14542351398326533,0.1542588600942662,slope_fdc,0.6909525125454089,0.2009306454625533,0.13883353432972195,"PRCP-dominant at lag 1 day(s); top drivers consistent with high gauge_lon, high gvf_diff, low high_prec_dur.",eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,strong seasonal vegetation cycle is associated with deciduous forests and a clear ET seasonality.,short heavy-rainfall events produce sharper but briefer runoff peaks.,"the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.","an early half-flow date indicates streamflow peaks early, typical of rainfall-dominated basins.",a small secondary geological class means the subsurface is more uniform.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,"a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","the basin is dominated by one main geological class, which gives a more uniform subsurface response.",a steep flow-duration curve indicates a flashy basin with quick rainfall response.,10-25% (moderate)
01451800,"Jordan Creek near Schnecksville, PA",VP,0.0050530089765948,24,0.0005031537613255001,9.957507767274405,10,high_prec_freq,0.6312128167668545,-0.47038916362857236,0.29691566895059596,runoff_ratio,0.49404378558398965,0.4988138840392678,0.24643589957261308,aridity,-0.5947661981889454,-0.31372847546385596,0.18659509261525145,slope_mean,-0.6642757960651933,0.2711351958538159,0.18010854806708565,pet_mean,-0.6640229379188977,-0.2541748226082701,0.1687779124533582,silt_frac,1.2462869470129476,0.13490412932087747,0.16812925547075627,gauge_lon,1.243593592068494,-0.13179967206759474,0.16390522761998969,slope_fdc,0.6786455431372443,0.23933343357864967,0.1624225680218843,low_prec_dur,-0.5517079052177569,-0.2670497470107324,0.14733345651222313,stream_elas,-0.36378483863347844,-0.36176382195203766,0.13160419359225245,"VP-dominant at lag 24 day(s); top drivers consistent with high high_prec_freq, high runoff_ratio, low aridity.","frequent heavy rainfall events drive a strong, fast rainfall-runoff signal.","a high runoff ratio means most rainfall becomes streamflow, so the forcing-to-Q link is direct.","the basin is humid, so streamflow is energy-limited and rainfall is rarely a limiting factor.",gentle terrain slows surface runoff and produces a smoother streamflow signal.,low potential evapotranspiration reflects a cool climate where evaporation losses are limited.,high silt fraction holds water and slows infiltration.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,a steep flow-duration curve indicates a flashy basin with quick rainfall response.,short dry spells limit basin drying and keep storage close to full.,low streamflow elasticity means streamflow is buffered against rainfall variability.,5-10% (weak)
01466500,MCDONALDS BRANCH IN LEBANON STATE FOREST NJ,PRCP,0.0050857771556291,1,0.0029946356103023003,58.88255656242708,10,soil_conductivity,4.081728994640569,0.1473560876296892,0.6014676154148988,soil_depth_pelletier,2.387015215582511,0.15977356795013078,0.3813819377448684,gauge_lon,1.3127685884311908,-0.2715882080972612,0.3565324685783981,sand_frac,3.0009337892466386,0.11701181361022386,0.35114470520395047,stream_elas,-2.059678611740804,-0.12343783212478769,0.25424226270707717,q95,-0.6924754354818252,0.30512171520948117,0.21128929261464693,root_depth_99,1.8865832595009493,0.10116171577890302,0.19084999949087147,elev_mean,-0.9166471604148343,-0.1953378088599921,0.1790558478131674,frac_forest,0.9673312685232343,0.17235626649393695,0.16672560590550864,glim_2nd_class_frac,-1.0813163331807125,0.15341627439970723,0.16589152328413745,"PRCP-dominant at lag 1 day(s); top drivers consistent with high soil_conductivity, high soil_depth_pelletier, high gauge_lon.",high soil conductivity allows fast infiltration and subsurface flow.,deep soils provide more storage and slower release of water to streamflow.,eastern longitude (less negative) is generally associated with humid conditions and stronger rainfall response.,high sand fraction promotes fast infiltration and subsurface drainage.,low streamflow elasticity means streamflow is buffered against rainfall variability.,low peak-flow values reflect a damped streamflow response with limited peaks.,very deep maximum rooting allows vegetation to tap deep storage in droughts.,low elevation is associated with warmer temperatures and rainfall-driven streamflow.,high forest cover increases evapotranspiration and modifies the rainfall-runoff response.,a small secondary geological class means the subsurface is more uniform.,>50% (very strong)
