gauge_id,gauge_name,gauge_lat,gauge_lon,aridity,runoff_ratio,p_mean,pet_mean,frac_snow,dominant_forcing,peak_lag,peak_TE,PRCP_peak_te,SRAD_peak_te,Tair_peak_te,VP_peak_te,PRCP_peak_lag,SRAD_peak_lag,Tair_peak_lag,VP_peak_lag,budyko_class
01539000,"Fishing Creek near Bloomsburg, PA",41.07814,-76.43106,0.689397292241646,0.519507507471259,3.42342778918549,2.36010184804928,0.156285913306627,SRAD,8,0.0015153822326296,0.0011752912130433,0.0015153822326296,0.0013882674187413,0.0013282031514602,1,8,30,17,energy_limited
01542810,"Waldy Run near Emporium, PA",41.57895,-78.29251,0.662887974635193,0.467258394194627,3.42252840520192,2.26875292265572,0.189716485804691,VP,1,0.0043341120982658,0.002361625783767,0.003000937692776,0.0037758003375574,0.0043341120982658,1,23,21,1,energy_limited
01543000,"Driftwood Br Sinnemahoning Cr at Sterling Run, PA",41.4134,-78.19695,0.671582210369935,0.486116606363887,3.39001916495551,2.27667656399726,0.188056577083995,VP,1,0.0028918581500748,0.0021459057440014,0.0022213318010947,0.0026351587532701,0.0028918581500748,1,26,8,1,energy_limited
01543500,"Sinnemahoning Creek at Sinnemahoning, PA",41.31728,-78.10306,0.669983479391203,0.478316788526037,3.40892950034223,2.2839264476386,0.181653610941671,VP,1,0.0030004073216606,0.0026584622185856,0.0022605463007238,0.0027772069559556,0.0030004073216606,1,1,1,1,energy_limited
01544500,"Kettle Creek at Cross Fork, PA",41.4759,-77.82582,0.681041146480069,0.485865266892819,3.36351950718686,2.29069518138261,0.20336289315932,VP,1,0.0034342903127549,0.0032553991853733,0.0025159157475025,0.0032768991715295,0.0034342903127549,1,1,30,1,energy_limited
01545600,"Young Womans Creek near Renovo, PA",41.38951,-77.69082,0.678972097109243,0.448479056936079,3.3845749486653,2.29803195071869,0.192645540908709,Tair,27,0.0023957701761083,0.0023027774308176,0.0019770186736592,0.0023957701761083,0.0023833950997991,1,30,27,27,energy_limited
01547700,"Marsh Creek at Blanchard, PA",41.05951,-77.60583,0.748768234250764,0.429971169656749,3.13501300479124,2.34739815195072,0.156172998266035,SRAD,2,0.0014260044841049,0.0009105646575445,0.0014260044841049,0.001415821503253,0.0009291288084341,1,2,8,30,energy_limited
01548500,"Pine Creek at Cedar Run, PA",41.52174,-77.44748,0.720435520609989,0.455212892499828,3.15334565366188,2.27178221765914,0.202088630482319,Tair,24,0.0029262607892917,0.001691136163643,0.0023867261440712,0.0029262607892917,0.0025193436095827,1,1,24,21,energy_limited
01549500,"Blockhouse Creek near English Center, PA",41.47368,-77.23081,0.688371175474727,0.453494786847218,3.33222587268994,2.29380824093087,0.186519052942025,Tair,12,0.0035109099239535,0.001701060256437,0.0032070979454024,0.0035109099239535,0.0030033277813552,1,2,12,18,energy_limited
01550000,"Lycoming Creek near Trout Run, PA",41.41841,-77.03275,0.680435161645977,0.496449757656269,3.3697659137577,2.29290721423682,0.179825512854574,Tair,12,0.0022914590517488,0.0021589403315013,0.0019316115446364,0.0022914590517488,0.00183833279213,1,12,12,11,energy_limited
01552000,"Loyalsock Creek at Loyalsockville, PA",41.32508,-76.91246,0.664844849124805,0.494463815495184,3.47699794661191,2.31166417522245,0.17305912288721,Tair,30,0.0020656087406477,0.0010543510080626,0.0016741292879737,0.0020656087406477,0.0013535374237925,1,13,30,19,energy_limited
01552500,"Muncy Creek near Sonestown, PA",41.35702,-76.53467,0.632609791042611,0.547203753444974,3.6230855578371,2.29199939767283,0.185169707979555,Tair,11,0.0024732597689942,0.0012455369377428,0.0020199757440367,0.0024732597689942,0.0021404510386345,1,14,11,10,energy_limited
01557500,"Bald Eagle Creek at Tyrone, PA",40.68367,-78.23362,0.748341846336992,0.507252635070237,3.15309924709103,2.35959611225188,0.15867182381751,Tair,1,0.003921884181639,0.0025661125572298,0.0032314762567587,0.003921884181639,0.0032560349963224,1,12,1,20,energy_limited
01567500,"Bixler Run near Loysville, PA",40.37092,-77.40221,0.757527404378139,0.403572520340108,3.21283915126626,2.43381370294319,0.126036065938383,SRAD,24,0.0020579565203967,0.0015735696099446,0.0020579565203967,0.0020190051633741,0.0017512811723041,1,24,13,16,energy_limited
01568000,"Sherman Creek at Shermans Dale, PA",40.32342,-77.16887,0.72827972735798,0.427469830225647,3.3297015742642,2.42495415468857,0.128510858031358,PRCP,1,0.0031475435976292,0.0031475435976292,0.0027971054981537,0.0028753732484317,0.0027230402917205,1,1,27,5,energy_limited
01580000,"DEER CREEK AT ROCKS, MD",39.62997,-76.40331,0.736437396011053,0.380362222334981,3.43172758384668,2.52725252566735,0.0816880923954386,Tair,28,0.0025486811444848,0.0018428224039257,0.0020349370366724,0.0025486811444848,0.0020553479727382,1,11,28,16,energy_limited
01583500,"WESTERN RUN AT WESTERN RUN, MD",39.51078,-76.6765,0.782586732679167,0.337025443508645,3.26212594113621,2.55289648186174,0.0807286497637625,Tair,28,0.0020374005335955,0.0019029342842928,0.0017710162524819,0.0020374005335955,0.001332429715146,1,11,28,15,energy_limited
01586610,"MORGAN RUN NEAR LOUISVILLE, MD",39.45189,-76.95531,0.769836246481542,0.351986053069253,3.30466119096509,2.54404796714579,0.088413478566147,Tair,28,0.0024567963544909,0.0020387642419112,0.0018699355494762,0.0024567963544909,0.00196835572348,1,19,28,17,energy_limited
01591400,"CATTAIL CREEK NEAR GLENWOOD, MD",39.25597,-77.05106,0.798788001151812,0.324920431219488,3.28500616016427,2.62402350444901,0.0838764227317032,PRCP,1,0.0039788827130594,0.0039788827130594,0.002031535446088,0.0019723528829628,0.0016673348349216,1,4,27,25,energy_limited
01594950,"MCMILLAN F NEAR FORT PENDLETON, MD",39.27669,-79.39031,0.625699983870776,0.460015525667394,3.92110335386721,2.45343430527036,0.189214297334908,Tair,27,0.0044294176421273,0.0025535414531303,0.002742251600525,0.0044294176421273,0.0040571937312163,1,7,27,17,energy_limited
01596500,"SAVAGE RIVER NEAR BARTON, MD",39.57006,-79.10194,0.735266198306452,0.463635893331234,3.31426557152635,2.43686744695414,0.188402157557544,Tair,27,0.0052130845237307,0.0018614836996266,0.0023844773165094,0.0052130845237307,0.0043174070709853,1,5,27,28,energy_limited
01605500,"SOUTH BRANCH POTOMAC RIVER AT FRANKLIN, WV",38.63567,-79.33782,0.784054676164488,0.314546729407771,3.20968925393566,2.51657186858316,0.137136101417764,Tair,22,0.0006110313057123,0.0004509194600988,0.0005195780620546,0.0006110313057123,0.0004867190597015,14,4,22,20,energy_limited
01606500,"SO. BRANCH POTOMAC RIVER NR PETERSBURG, WV",38.99122,-79.17587,0.742997773725896,0.35981723587233,3.36347707049966,2.49905597535934,0.148750518921295,PRCP,1,0.0010009761606117,0.0010009761606117,0.0008233298682404,0.0006509932975226,0.0007270231455555,1,26,14,16,energy_limited
01613050,"Tonoloway Creek near Needmore, PA",39.89842,-78.13223,0.792210492816755,0.401052266275073,3.08850513347023,2.44674617385352,0.130491593433601,PRCP,1,0.0016925029404334,0.0016925029404334,0.0016861168935051,0.0016157985283814,0.0011632907694496,1,27,25,3,energy_limited
01620500,"NORTH RIVER NEAR STOKESVILLE, VA",38.33763,-79.24004,0.743749164716161,0.480365976915241,3.3986160164271,2.52771782340862,0.123997407649528,SRAD,3,0.0012251923274544,0.001095477685015,0.0012251923274544,0.0011890579012076,0.0012078083408468,1,3,13,24,energy_limited
01632000,"N F SHENANDOAH RIVER AT COOTES STORE, VA",38.63706,-78.8528,0.869994138595365,0.322975927031301,2.93104038329911,2.54998795345654,0.110024870103334,Tair,1,0.0012606255542178,0.0006447494426418,0.0011787841668744,0.0012606255542178,0.001108006896215,11,19,1,1,energy_limited
01632900,"SMITH CREEK NEAR NEW MARKET, VA",38.69345,-78.64279,0.891584987779941,0.27481863878643,2.90811225188227,2.59282922655715,0.0980763292373855,Tair,25,0.0020149198557565,0.0012860372859964,0.0016631163671443,0.0020149198557565,0.0017676434132932,1,1,25,17,energy_limited
01634500,"CEDAR CREEK NEAR WINCHESTER, VA",39.08122,-78.32945,0.847100213160832,0.332469035401879,2.97918001368925,2.52366402464066,0.114828393813144,Tair,26,0.002554503304081,0.0012485676425042,0.0015568818400686,0.002554503304081,0.0022583606913322,1,15,26,25,energy_limited
01638480,"CATOCTIN CREEK AT TAYLORSTOWN, VA",39.25455,-77.57638,0.843032468874146,0.328432189511936,3.03442299794661,2.55811711156742,0.0845583823488279,VP,19,0.002297916161278,0.0018268517294987,0.0017720557108078,0.0021407399485509,0.002297916161278,1,21,11,19,energy_limited
01639500,"BIG PIPE CREEK AT BRUCEVILLE, MD",39.61236,-77.23744,0.784134742605576,0.352793994952527,3.23323887748118,2.53529493497604,0.0961263501421113,Tair,26,0.0032765253575972,0.002209136535657,0.0024871737427677,0.0032765253575972,0.0029816052747556,1,30,26,15,energy_limited
01644000,"GOOSE CREEK NEAR LEESBURG, VA",39.01955,-77.57749,0.83919192636056,0.329396319549859,3.04764818617385,2.5575617522245,0.084351798741144,VP,14,0.0023782006236587,0.001890914090997,0.0020204737252949,0.0021284078100217,0.0023782006236587,1,20,13,14,energy_limited
01658500,"S F QUANTICO CREEK NEAR INDEPENDENT HILL, VA",38.58734,-77.4286,0.834475068815505,0.297140263758255,3.21813963039014,2.68545728952772,0.0693570115673005,Tair,29,0.0025053562100001,0.0012704370651006,0.0020546681402064,0.0025053562100001,0.0019303173409422,7,16,29,22,energy_limited
01664000,"RAPPAHANNOCK RIVER AT REMINGTON, VA",38.53068,-77.8136,0.816761157468489,0.354341945140566,3.14902806297057,2.57200380561259,0.0827964257846037,PRCP,1,0.0045382292137187,0.0045382292137187,0.0024386203672642,0.0024921487772734,0.0023052939765633,1,1,12,14,energy_limited
01666500,"ROBINSON RIVER NEAR LOCUST DALE, VA",38.32513,-78.09556,0.830427923940219,0.380531963496067,3.20091170431211,2.65812646132786,0.0822553978033295,VP,16,0.0017168730509984,0.0014862702457494,0.0015830376412408,0.001464363770927,0.0017168730509984,1,21,15,16,energy_limited
01667500,"RAPIDAN RIVER NEAR CULPEPER, VA",38.35041,-77.975,0.837958664027232,0.361178515853087,3.20798220396988,2.68815648186174,0.0788117934771709,PRCP,1,0.0020805922308813,0.0020805922308813,0.0014563823978432,0.0013245697103065,0.0011944671849237,1,1,8,26,energy_limited
01669000,"PISCATAWAY CREEK NEAR TAPPAHANNOCK, VA",37.87708,-76.90052,0.83768415454556,0.300022815141627,3.19697330595483,2.67805388090349,0.0412059832430486,PRCP,1,0.0042756908047618,0.0042756908047618,0.0018830141508971,0.0011213247453386,0.0011911936305845,1,1,11,29,energy_limited
01669520,"DRAGON SWAMP AT MASCOT, VA",37.63375,-76.69635,0.821882107515423,0.346317408249291,3.27315947980835,2.69015121149897,0.0368199149910729,PRCP,1,0.0040272695775053,0.0040272695775053,0.0014842750429856,0.0009397568447483,0.0011938227422991,1,1,15,11,energy_limited
02011400,"JACKSON RIVER NEAR BACOVA, VA",38.04235,-79.88144,0.773300582733942,0.301920852489919,3.28856536618754,2.54304951403149,0.129154721501962,Tair,25,0.0017352547119028,0.0009863662296101,0.0012342858437906,0.0017352547119028,0.0015140282867789,1,29,25,1,energy_limited
02011460,"BACK CREEK NEAR SUNRISE, VA",38.2454,-79.76866,0.739290828396299,0.428324970225943,3.40426694045175,2.51674332648871,0.148878264866293,Tair,26,0.0017569856016411,0.0007107094240912,0.0011714009200225,0.0017569856016411,0.0015139470637388,6,13,26,26,energy_limited
02013000,"DUNLAP CREEK NEAR COVINGTON, VA",37.8029,-80.047,0.854849670874662,0.32178937423066,3.0362765229295,2.59555998631075,0.0979143372407574,Tair,26,0.0031690067124011,0.0020112670058594,0.0020279531319863,0.0031690067124011,0.0027824216451816,1,1,26,26,energy_limited
02014000,"POTTS CREEK NEAR COVINGTON, VA",37.72901,-80.04228,0.815640645940571,0.341059346595645,3.1245735797399,2.5485292128679,0.0978680841760858,PRCP,1,0.0033618342953,0.0033618342953,0.0033035498107455,0.0029508582452034,0.0024219297505677,1,1,27,26,energy_limited
02015700,"BULLPASTURE RIVER AT WILLIAMSVILLE, VA",38.1954,-79.57032,0.794159061691014,0.424175010789272,3.19551950718686,2.53775077344285,0.128567248718796,Tair,26,0.0017352229164735,0.0010786048145322,0.0013449154718975,0.0017352229164735,0.001659675654881,1,16,26,30,energy_limited
