gauge_id,p_mean_z,pet_mean_z,p_seasonality_z,frac_snow_z,aridity_z,high_prec_freq_z,high_prec_dur_z,low_prec_freq_z,low_prec_dur_z,glim_1st_class_frac_z,glim_2nd_class_frac_z,carbonate_rocks_frac_z,geol_porostiy_z,geol_permeability_z,q_mean_z,runoff_ratio_z,slope_fdc_z,baseflow_index_z,stream_elas_z,q5_z,q95_z,high_q_freq_z,high_q_dur_z,low_q_freq_z,low_q_dur_z,zero_q_freq_z,hfd_mean_z,soil_depth_pelletier_z,soil_depth_statsgo_z,soil_porosity_z,soil_conductivity_z,max_water_content_z,sand_frac_z,silt_frac_z,clay_frac_z,water_frac_z,organic_frac_z,other_frac_z,gauge_lat_z,gauge_lon_z,elev_mean_z,slope_mean_z,area_gages2_z,area_geospa_fabric_z,frac_forest_z,lai_max_z,lai_diff_z,gvf_max_z,gvf_diff_z,dom_land_cover_frac_z,root_depth_50_z,root_depth_99_z
01078000,0.21636230790887875,-1.0869382188324466,0.28773795300658067,0.30555007689695646,-0.7205949414566986,0.11418620510054335,-0.9292990358421716,-0.5737462911355777,-0.730675589156164,-1.2360665827170283,2.1105375759184977,-0.455193183532494,-1.6584811785379188,-0.18608376640932087,0.16969864646580488,0.4530219837387203,0.5168386548260822,-0.001591890235708445,-0.3916599115831363,-0.09879913702119539,0.3158764855772543,-0.47102911005716624,-0.3837456431082912,-0.46291285287355133,-0.4554907925817451,-0.29841459198804116,-0.05430841666662262,-0.44540270737062054,0.7658035338928006,-1.641902615615444,1.5008303229118294,0.6197069570234296,2.091723536643589,-0.8340259738071876,-1.2915936222015427,-0.10846742647487503,-0.15419534225054646,-0.5838681799918696,0.8299750429351825,1.482837793626075,-0.5248135818537557,0.07590093133441742,-0.33500275428167703,-0.34284684529122217,0.9332495818961517,1.4312670927080442,1.5419808385956177,1.0488809666403645,0.6876645323303837,-0.013727830817284872,1.9281531096972993,1.6318058323918265
01118300,0.45355194098338597,-0.8600937560892195,0.006704742038662892,-0.3264914358742509,-0.7536093952302008,0.1251867713062097,-0.2858210116909942,-0.28612301033470133,-0.6106659942604966,-0.12850056973108206,0.5914015838047968,-0.455193183532494,-1.6728561411009089,-0.18093342716471716,0.4119431613139848,0.682845866617827,1.9324875352430901,0.4170921128128009,-1.858000740252243,-0.4183318287627315,0.3150819130500376,-0.7651059428669588,-0.5504650894541346,-0.2203261579862341,-0.4851982332435057,-0.29841459198804116,-0.8087915443563556,0.12606256669292804,0.7658035338928006,-1.2010655245975723,1.0053022156894225,0.4342750262876536,1.5446518855951454,-0.38546961606572455,-1.1386840082895116,-0.10846742647487503,-0.15419534225054646,-0.502278676203637,0.428301190030328,1.477510140259982,-0.919497044225396,-0.7943395878205395,-0.45962448436821046,-0.4645824538107647,0.7875302445850834,1.556541260006067,1.7686019947502651,1.1240412331308876,0.9858142873290453,1.0330762608119102,0.3616753380904343,0.563451947822153
01121000,0.3274638758889404,-0.8756414536258822,0.0860357038651977,-0.11499441162281664,-0.7113335901636244,0.1251867713062097,-0.7952143813196075,-0.36870791274287396,-0.6977675721468616,1.0607559662739108,-1.0813163331807125,-0.455193183532494,-1.6728561411009089,-0.18093342716471716,0.3009646744069035,0.5974733872180907,1.385009366338481,0.276271225655982,-0.8539589723120978,-0.3401946564311673,0.1961359223792524,-0.6825580599729818,-0.5402864739437948,-0.2750449613442756,-0.5725941354264523,-0.29841459198804116,-0.780461150233619,-0.11765038484423081,0.7658035338928006,-1.074715110398342,0.8721010907254853,0.2557206098246608,1.2378989952456647,-0.34587748434170207,-1.1501352748315146,-0.10846742647487503,-0.15419534225054646,-0.24274104813647973,0.49914199800783465,1.45686502088938,-0.7861123037346387,-0.6197147959953111,-0.42443544422260704,-0.4172158098809172,0.873942079970284,1.4595527522077965,1.7803162965336246,1.107759505450051,1.1771205665340962,0.9124497242420396,0.40472279477667,0.5928107541870398
01123000,0.40166164361124496,-0.8667669709872816,0.07600905158859107,-0.2043937412874495,-0.7367520883917444,0.048182807866546065,-0.6097552489752018,-0.3857944442755991,-0.6483838272771204,1.0607559662739108,-1.0813163331807125,-0.455193183532494,-1.6728561411009089,-0.18093342716471716,0.15772927384927737,0.2879132437301639,1.1265801476465787,0.579492766268381,-1.1140813810851058,0.16709488861616872,-0.005716171082444944,-0.7289912441008439,-0.5477378049154787,-0.602141808084568,-0.6064939477240592,-0.29841459198804116,-0.6984521146151697,-0.11008589744927823,0.7658035338928006,-1.0809671690133915,0.8794851519973427,0.039645457440239104,1.0416436673191038,-0.47721646907635995,-1.2013474799963186,-0.10846742647487503,-0.15419534225054646,0.07133481537333541,0.4661230261635113,1.4640608685187173,-0.8133897630643013,-0.6164236804382984,-0.41996997911813905,-0.42335084006765755,0.7368102542502915,1.4387726931163907,1.7675337140663419,1.1009048072106378,1.2394692972211985,1.0330762608111979,0.36167533808965796,0.563451947821293
01134500,0.14867023866191642,-1.2535167704577304,0.5118251420185158,0.506563907834258,-0.736488632204728,-1.1178772099340697,-1.030770064819136,-1.5248965464572883,-0.9724789055828427,-0.806870303785413,1.488178291122116,-0.455193183532494,-1.6599186747942178,-0.19765092176195553,0.37824422731197654,0.9090954376575333,0.3368707996946614,-0.023703725166696974,-0.9285323326605123,0.24641251752967644,0.4131481997429152,-0.5742139636746373,-0.472751394819485,-0.747450630335367,-0.7109272363761104,-0.29841459198804116,0.14996863569206084,-0.4186596681172536,-0.5528471536183113,-0.1437708257439044,0.010134786271258358,-0.34932919317706307,0.3914653918487836,0.7151348788988307,-0.768422253494655,-0.10846742647487503,-0.15419534225054646,-0.5187292750328231,1.011500652598816,1.4773207920794547,-0.3929810102241078,0.028612261142386422,-0.351060801821823,-0.3500755367219286,0.9574019582460527,1.1279143201688733,1.3682740494351948,0.9750068824287975,1.0368910324203848,-1.1207835757263047,1.1211624898804193,1.075634522678147
01137500,0.5150653922243822,-1.1591915314138685,0.4037071564399233,0.6110115653410205,-0.842275456747624,-1.1948811733737328,-0.36002119906659935,-1.4323445006550262,-0.9264221071752705,0.029844622007782942,0.2972129289330634,-0.455193183532494,-1.6728561411009089,-0.18093342716471716,0.5738978622951302,0.9007490226478612,0.30214429320438796,0.3095520337094403,-0.5455669293445947,1.1497066924071804,0.49522555720491673,-0.6017299246392963,-0.5261143346447096,-1.0982589585308107,-0.7029308641857299,-0.29841459198804116,0.19768298368824935,-0.5734059727283118,-0.35207541347403726,-0.9666651669949516,0.6812663531576619,-0.35638133716545073,1.1090673553999693,-0.2665574618864257,-1.1971939839659924,-0.10846742647487503,-0.15419534225054646,-0.16141558288996158,0.9648258758932051,1.49008483310878,0.032351425806654545,1.3568384196154066,-0.3314245065861231,-0.33322028696198036,0.9598171958810428,0.871961374396001,0.9069012800483691,0.8536610035005865,0.47651901879097197,0.5525586321209935,2.1302412461767846,1.7696320113178792
01139000,-0.08733045205359576,-1.2133666542525448,0.5184409264874253,0.339217444074822,-0.6208517087057168,-0.5018455024167633,-0.9442141322673582,-0.9966379465705297,-0.8520292714002752,-1.3051713544241923,0.9143430172338216,1.5446330689722112,-1.283294655643881,0.8136730695800681,0.13189399126439388,0.6619730618655592,0.5318423730771679,0.4971407089754224,0.42408422901340154,0.35748877587841943,0.05811344102473396,-0.7427492245831733,-0.5185407529447985,-0.8812077052105796,-0.7227480297161395,-0.29841459198804116,0.02620954557694628,-0.4386157875050824,0.21667785619073401,-0.2402086165257785,0.09605678073982388,0.24259184536293749,0.5111632160694841,0.6386831300202347,-0.7072753322153402,-0.10846742647487503,-0.15419534225054646,-0.5838681799918696,0.942102048172263,1.4632720205614087,-0.49120022012382625,-0.06551984062685672,-0.32097766848645987,-0.320833257471498,0.8967526576340794,1.2193033102127104,1.4551633426774542,0.9386192441275588,0.9732605475200296,-1.9441581751162442,1.1008662009062753,0.8628550092325582
01139800,0.03246738003791067,-1.1895725831498687,0.505960343587563,0.4167741750382934,-0.6704050519377432,-0.32583644312610416,-0.968313072388782,-0.8286203864987304,-0.8362235697187593,1.0607559662739108,-1.0813163331807125,3.378250725317895,-0.9541080129514108,1.760997763423574,0.20591449902902026,0.6914455405135019,0.6036996543787045,0.7127135560168857,-0.10838847759168359,0.278235868379012,0.10599507370809483,-0.8115391269948208,-0.5010859936145012,-0.8556722636434935,-0.6982097802934085,-0.29841459198804116,0.22899552456074765,-0.5149342963615156,-0.23307693543237923,-0.2888029507150635,0.1285670498227485,-0.06896606517579833,0.5660772432423957,0.6008582151054042,-0.7282965482763388,-0.10846742647487503,-0.15419534225054646,-0.5838681799918696,0.9310598771762846,1.4465847099023403,-0.3069628653883571,-0.11027735688230723,-0.452315223065634,-0.4580263348028182,0.9673312685232343,1.3138028841154903,1.6378140472770686,1.051151736267563,1.3682796841875509,1.0330762608120405,0.3616753380905958,0.5634519478223183
01142500,0.040376515779448216,-1.1537844259481613,0.4093424327841187,0.36747901195632,-0.6641902195476789,-0.24883247968644054,-1.159006680509176,-0.8514024285423645,-0.8587928394689839,-0.10409410763535404,-0.3998095098928678,2.4754801102487156,-0.9756704567958957,1.114672404121254,0.14844911738729685,0.5688391818302607,0.4512794011662674,0.49478968510281574,-0.41750010909549673,0.0253901961258268,0.0613431185153018,-0.6877173026538554,-0.4752483134872446,-0.8039933938053432,-0.5983557353250926,-0.29841459198804116,-0.04088875629269405,-0.4923857539053322,0.6029046373750815,-0.194945577820703,0.02503870926890911,0.6435846098293599,0.44397433249207097,0.6089731555074417,-0.5844758821044846,-0.10846742647487503,-0.15419534225054646,-0.5838681799918696,0.9006545391972703,1.4267105521788348,-0.5251952627212417,0.015501490701537507,-0.41743171474296786,-0.42586567608319464,0.9133909613417889,1.0987995158864785,1.3408686747360017,0.966708865404797,1.1486935481333977,-1.1144491748750485,0.16606396621176303,-0.4371152456636941
01144000,0.11566422821125308,-1.1345157790871152,0.44068355984903357,0.3485819079107213,-0.6917813234607637,-0.4138409727714334,-1.1290763867534486,-0.8400114075205474,-0.8244831495007836,-0.6038308376674411,1.170747036280463,0.7857183690015574,-1.4241692887611823,0.4268066036985225,0.2364224617184349,0.6697864616622351,0.5562332535678455,0.4391208659408573,-0.1322194079211875,0.24480319185353652,0.18763805678949977,-0.6859975550935643,-0.5067554845712169,-0.7979135267655608,-0.5616610290221361,-0.29841459198804116,-0.030451242668527945,-0.5398022413634251,0.20591830288270457,-0.27937867698898344,0.08939823037994708,0.2633545331823829,0.543343163186059,0.5583346386189572,-0.7299897497518288,-0.10846742647487503,-0.15419534225054646,-0.552202510270294,0.8583543825836298,1.4414963630315054,-0.38119979411437477,0.29917366567194165,0.5861639406502674,0.5688046041643519,0.9171479976628845,1.2815087551482378,1.5343204588554717,1.0403906768520528,1.1456163990236763,-0.42845395128316294,0.5566442627052215,0.4895879767552608
01162500,0.3727999465261945,-0.9547770547976018,0.16822261182887788,0.24185040315600298,-0.7471846836376292,0.03718224166088051,-1.0620845814253814,-0.4043048534360517,-0.7247734152247568,0.051969230136857864,0.3375664703750523,-0.455193183532494,-1.6728561411009089,-0.18093342716471716,0.22159784460421242,0.42054660683704176,1.2439381411451382,0.10548450492252327,-0.8698942233902756,-0.3087017272525237,0.2617443740019152,-0.6636408368097789,-0.42527239248290416,-0.2732210012323408,-0.3736625984667665,-0.29841459198804116,-0.4285678337617271,-0.09543193747869337,0.7658035338928006,-1.4354563883379974,1.2595200939517224,0.5203687928537832,1.856845568711436,-0.6239943617516471,-1.1920981099729882,-0.10846742647487503,-0.15419534225054646,-0.5838681799918696,0.6602386311401247,1.460188790742341,-0.5716967150766136,-0.5886463510507675,-0.4365039512286296,-0.4270236703415117,0.8768940370797166,1.4384997112950828,1.2753862206821214,0.9646480570550712,0.06856619739612833,1.033076260812448,2.301721439477099,1.886583259500156
01169000,0.4703805708303003,-0.9637393503602633,0.1992828675145454,0.3018808071323191,-0.783273972777844,-0.2928347445091051,-1.168254109200591,-0.7545787498569207,-0.7853291437415919,0.5383780285640288,-0.4835776823716721,-0.3797055220234708,-1.5233565304458132,-0.3167841787150023,0.48154199477854065,0.7860884944975949,0.506926325755468,0.12588849441704072,-0.9623281002733707,0.14969785562204888,0.48403646862791405,-0.6017299246392963,-0.5212441836828243,-0.515807696119658,-0.5957950705775307,-0.29841459198804116,-0.2526211755257811,-0.4259543331676346,-0.3332007882656501,-0.11350553303907973,-0.024347582876836932,-0.09995724025383489,0.3864595185811994,0.5119858063978782,-0.771372401854584,-0.10846742647487503,-0.15419534225054646,-0.5838681799918696,0.6517563234376496,1.4225652455947284,-0.48922820230848213,0.07105805946112433,-0.3301965036823944,-0.33581700135941867,0.9592804764066005,1.4223461138909888,1.6181171367901708,1.0815079258966154,0.8948006671876183,0.9720976051517082,2.2799602572943924,1.8717419103669624
01170100,0.45153219482089585,-0.9812700906545271,0.20248869149749704,0.2806356550020208,-0.7809616567308706,-0.21583078106944228,-1.2629246604291449,-0.805838344455097,-0.8065369683079707,-1.2222647924655081,1.136430246681657,0.7668094425315054,-1.218607324110426,0.1487727162808163,0.43928408976458444,0.7310028127122742,0.7057652452418006,0.28052127813906197,-0.510549919155147,0.1431095414019623,0.4347356457775652,-0.655042099008323,-0.5183097636095876,-0.5528948850623306,-0.6038248186322234,-0.29841459198804116,-0.2466568820262579,-0.4445240316543441,-0.39561403608335105,-0.45466005993949293,0.19856824005807128,-0.24728058151404406,0.7655674458626971,0.4637979290021966,-0.8776761996882189,-0.10846742647487503,-0.15419534225054646,-0.5838681799918696,0.6642387776070164,1.4259229377601619,-0.5517984191850126,0.06654391714662765,-0.4028484458096922,-0.40870045816319184,0.9592804764066005,1.426252225597369,1.6279284465945512,1.0557822752027992,0.9022727444148766,0.26230719258694574,2.026660503275493,1.698988883754158
01181000,0.3951258576149888,-0.9392656910916031,0.2525678055593887,0.19656404353956805,-0.7515204367956917,-0.11682568521844676,-0.9974919316600027,-0.6705699698210215,-0.7811930719932013,0.1914673431965114,0.06832915561821352,-0.44371134434697734,-1.6556061860253208,-0.18608376640932087,0.4261045200129647,0.7580084839680149,0.49018455658719445,-0.0014485592402113732,-0.7280489917221472,-0.0782401503651325,0.4528190201976831,-0.5742139636746373,-0.5318073731829127,-0.41123398303540104,-0.5006426505573227,-0.29841459198804116,-0.43304105388636993,-0.35994876487826033,-0.4004618758453235,-0.43515467615926784,0.19637242548027325,-0.29798720390840977,0.7230192231830895,0.36430645515683857,-0.826801372968582,-0.10846742647487503,-0.15419534225054646,-0.5655810782324918,0.5747280589472653,1.4120456281124294,-0.4344697205198308,-0.2739959248494986,-0.32264046667667623,-0.32889242963291665,0.9523031232388514,1.4275193127925963,1.690385926345704,1.075573476791059,1.0712333803124199,-0.05657094706418807,0.7505329005991482,0.8286567882484479
01187300,0.4912545163933404,-0.9131399895226573,0.24390435981769804,0.11641293698980136,-0.7786804929653511,0.048182807866546065,-0.8799693943662297,-0.5153673083987658,-0.732970167581357,-0.37625097442867483,-0.08215696333065717,-0.455193183532494,0.16282657819290905,-0.8398391233104143,0.3294430480227334,0.5131574442595411,0.6743469693702866,-0.28775723504263945,-1.4941421079234045,-0.4016939345716508,0.3635098841450783,-0.47962784785862217,-0.5262344205588386,-0.18627890256345275,-0.5028037141345594,-0.29841459198804116,-0.7118717749890974,-0.24116176151246368,-0.19805660120134239,-0.36611359791096043,0.07773076678926556,-0.1417056329329922,0.6747412635456748,-0.12838274086380774,-0.8988076621526078,-0.10846742647487503,-0.15419534225054646,-0.5838681799918696,0.5363224280344687,1.4093725498896175,-0.5729308165481514,-0.1682422039073687,-0.4340303185852336,-0.4408903591620658,0.9490828063921979,1.4348929895666518,1.5645219607347949,1.0049935453742174,0.6171973011865445,0.31138900855355134,0.619220664484899,0.7391004982795025
01195100,0.30115379469105796,-0.7808894092379013,0.07394314351678352,-0.3520197899925256,-0.6780006880246211,0.36719922783086617,-0.3628371258634688,-0.052607079387454514,-0.5516249296471671,1.0607559662739108,-1.0813163331807125,-0.455193183532494,-1.6728561411009089,-0.18093342716471716,0.08320879336210367,0.22902075467492086,1.749047665704369,0.16288475313321046,-0.8314414536893473,-0.48445176204568313,-0.022399025280283723,-0.6705198270509436,-0.5335097490683126,-0.067113508583718,-0.47104360290913805,-0.2840612994571644,-0.8132647644809985,0.21966246837024272,0.7658035338928006,-1.084551329121408,0.8864607982686188,0.4529805886336035,1.4346326639174851,-0.24755342976351216,-1.1101214399185704,-0.10846742647487503,-0.15419534225054646,-0.5294681312678007,0.39586793334318165,1.4345237858951672,-0.9417999295821586,-0.8120534209665472,-0.4569922102013662,-0.4632665512444953,0.7448610463669251,1.4825075441520545,1.7865177438192728,1.0988891880620195,1.1732304411903773,0.9213133680590537,0.35502795017777244,0.5294500480262312
