gauge_id,TE_lag1_PRCP,TE_lag1_SRAD,TE_lag1_Tair,TE_lag1_VP
04161580,0.0068530179644841,,0.0047983507765499,0.0027254748499293
04185000,0.0124653052962603,0.0039590401623488,0.0037359104812611,0.0023915811722858
04196800,0.0158370068833055,0.0050414769788427,0.0033838965027029,0.0025400288738865
04197100,0.0099689895106914,0.005023516554248,0.0050479922772891,0.0035880549152848
04197170,0.0046940602998866,0.0038075832826867,0.004046572640203,
04213000,0.0110350849574839,0.0042270253474551,0.0040101884520302,0.0031573484951304
04213075,0.0018852931424687,0.0016258557119481,,
04216418,0.0027446647186151,0.0027703874016766,0.0046344607976215,
04221000,0.0021185634598193,0.0022804853856295,0.0021137476860205,0.0023459114993698
04224775,0.0017640210591212,0.0022593544252224,,
04233000,0.0012158940126954,,,
04256000,0.0069694417647351,0.0018765345420433,0.0056199111036261,0.0046137582189046
04296000,0.0034331310183164,0.0032559807118354,0.0071314250411242,0.0058210159447854
05056000,0.0009245724018405,0.0018646185468898,,
05057000,,0.0019162871834108,,
05057200,0.0013933778327329,,,
05062500,0.0018463059183915,,,0.0018399707932657
05087500,0.002056354335502,,,
05129115,0.0046521672447129,0.0034010663826655,0.0042974273333555,0.002092715305772
05131500,0.0089439282132789,0.0024893449195875,0.0035783932546524,0.002376149845959
05291000,0.0059368737251274,,,
05362000,0.0120819935055548,,0.0036993838879785,0.0039076710249418
05393500,0.0079138877401053,0.0030119589495909,0.0031638720412011,0.002953519027381
05399500,0.0035849813133802,0.0018311245193034,,
05412500,0.0032310779373286,,,0.002146919772081
05413500,0.0016054653197082,,,
05414000,0.001090646547552,,,
05444000,0.0032221124692173,0.0026621238642415,0.0024377037982777,
05454000,0.0020728655487345,,,0.0020853383625001
05458000,0.0036003654796995,,,0.0010486765382877
05466500,0.011621480563115,0.00540836131637,,
05487980,0.0043496357719306,,0.0021057567622821,0.002420351638604
05488200,0.0035884011316129,,0.0015814688802651,0.0024448638033795
05489000,0.003271568947423,,0.0014270610954177,0.0023087738696319
05495000,0.010947914345053,0.0030269150679544,0.0018648113506439,0.0020367536961277
05495500,0.0046170969713372,,,
05501000,0.0053606432994029,0.0029180371624325,,
05503800,0.0044972449123789,,,0.0018380338553461
05507600,0.0021119804028483,,,
05508805,0.0037755078703508,0.00268187185084,,
05514500,0.0110095446717887,0.0035076820112203,,0.0022929895879357
05525500,0.0140275266674936,0.0036498302605539,0.0023694146757354,
05556500,0.003324721744075,,,
05584500,0.0090070535159108,0.002697113873102,,
05585000,0.0064160667465219,0.0026728258815618,,
05591550,0.0070853719485126,0.003184351325696,,
05592050,0.004243866887806,0.0033872031499836,0.0018567489833616,
05592575,0.0028975001499558,,0.0019812357928523,0.0025102088051745
05593575,0.0053041300116837,0.0033658749096034,,
05593900,0.0037070810820898,0.0033566674825086,0.0023255925987182,
05595730,0.0034618676154188,,,
06037500,0.0035907159949742,0.0047653628612078,0.0061138915150709,0.0043490676469075
06043500,0.0016018380776154,0.0085479412590601,0.0061539621542665,0.0057496667625291
06154410,0.002994124763462,,,
06188000,0.0022335943668979,0.0136642576066178,0.0096481625346331,0.005692068968883
06191500,,0.0101045489752737,0.0076889909180355,0.0038615558669476
06221400,0.0019647288397445,0.0129241740188474,0.0212475803900994,0.0183306754111691
06224000,0.0018421342224561,0.0059291216021731,0.0085551669019902,0.0087779788472569
06278300,0.0022578904642961,0.0117409544735088,0.00704922143417,0.006100438351203
06280300,0.0027163261592267,0.01489514329326,0.0073608284128959,0.0046509206727221
06289000,0.0026583309205507,0.0055758166423256,0.0032237292840866,0.002973592132169
06291500,0.0034500104082143,0.0052108510002427,0.0036263445919302,0.0048279459867841
06311000,0.0029283074431762,0.0053404648836864,0.0041595005668332,0.0037682324515275
06332515,0.0022094115934522,,,
06339100,0.0024345263135014,,,
06339500,0.0013044519382825,,,
06344600,0.00208721726061,0.0014524332896763,,
06350000,0.0018023110704047,,,
06353000,,0.0021375215130272,,
06354000,,0.0021226952697414,,
06360500,0.0036198177767406,,,
06404000,0.0025404390894925,,0.0015563452082466,0.0014248025810766
06406000,0.0051376656362163,0.0020424033783544,,0.0019734893407431
06408700,0.0018122205296264,0.0030582535446546,0.0021228802368697,
06409000,0.0023892575627429,0.0029922660244308,0.0021833309561063,
06431500,0.0038360284380173,,,
06440200,0.0059394045242873,,,
06441500,0.0054462488234642,,,
06447000,0.0145733128134769,0.0036486316645965,,0.0032281430959174
06450500,0.0025293821126157,,,
06452000,0.0056548948235588,0.0029538862292226,0.0025815137372391,0.0024960590256583
06453600,0.0041425411413923,,,
06464500,0.0069945654151566,0.0030605324838968,0.0030438396962515,
06468250,0.0013179268266905,,,
06470800,0.0011367885202039,,,
06477500,0.0064932687768506,,,
06479215,0.0012138088095637,,,
06479438,0.0017221266308111,,,
06601000,0.0017326651553428,,,0.0014099225279148
06614800,,0.0058618402170068,0.0039533021358235,0.0042454150169182
06622700,0.0018182324978771,0.0080904376851752,0.0049244102217039,0.0057562686640332
06623800,0.0025485770666581,0.0064036569499661,0.0041585897940475,0.0045614158674423
06632400,0.0014183950342019,0.0069383098453942,0.0048493140390877,0.0055682683704813
06746095,,0.0056746027659173,0.0041675110643997,0.0050867541986001
06784000,0.0031002701718995,,,0.0023877901145528
06803510,0.0006729584057656,,,0.0010687749127734
06803530,0.0008489683835236,,0.000826788898741,0.0012634175194197
06814000,0.0034845717592381,,0.0032594388692552,0.0036390733948948
06847900,0.0007589644984323,,,
06853800,0.0039419375192239,,,0.0023327802557993
06876700,0.0041014039908289,,,
06878000,0.0101155513437387,0.0031805711109263,,0.0034675508147418
06879650,0.0009640994246618,,,0.0015789305806833
06885500,0.0050992858964869,,0.0026906688638347,0.004353265380009
06888500,0.0018709175421959,,0.0018735695097509,0.00286855968606
06889200,0.0017314892361707,,,0.0008933800741981
06889500,0.0029060764426838,,0.0010825939801964,0.0015964437630138
06892000,0.0075210735005035,0.0023004106240773,,0.0027200942179313
06903400,0.0010868004700207,,,
06906800,0.0083259254879896,0.0040443612556499,,
06910800,0.0010209983513508,,0.0009481845817313,0.0010906711061646
06911900,0.001241546410917,,,0.0015096812605359
06917000,0.0025450403785174,0.0012922119759177,,
06918460,0.0027618259973269,0.0013011048210154,,0.001183176224487
06919500,0.0118021504952574,0.0033990960118427,,0.0035251332057892
06921070,0.0026555164417872,0.0021941135580789,,
06921200,0.0029599571199658,,,0.0025387860312868
06934000,0.0079991588385137,0.0035518533922275,,
07014500,0.0159305933340948,0.0037198970374535,0.0026791729012004,0.0026873764747261
07056000,0.0033221911143624,0.0019802347802334,,
07057500,0.0037024834242371,0.0022073026891754,,
07060710,0.0010515887155643,0.0009622298854899,,
07066000,0.0061436885104514,0.0024787941626107,,
07067000,0.0084819740558945,0.00458144495775,,0.0028651431841293
07068000,0.0130793938558919,0.0044002420730027,,
07071500,0.0042953840217137,0.0025871100425341,,0.001852578575489
07083000,0.002493186479524,0.0093988494404207,0.0063075808705338,0.0057978523059171
07142300,0.0010606704459992,,,
07145700,0.0081627784257984,0.0020234913004766,,0.0021101523839257
07148400,0.0082293120467625,0.0021805190617144,0.0024563529236876,0.0032823858310227
07149000,0.0093569970127242,0.0022731417212907,,0.0026007053623623
07151500,0.0048575834083942,,,0.0019497224069288
07167500,0.0011573296787972,,,0.0014099944208897
07180500,0.0019624549571363,,,0.0016808113007011
07184000,0.0043007485105955,0.001700917629384,,
07195800,0.001641465271156,0.0017140052090195,,
07197000,0.0032591632985488,0.001442955058168,,
07208500,0.0028861562445528,0.003064103634548,,
07226500,0.0034040432564001,,0.0011587974033089,0.0019828222641754
07261000,0.0035471203270687,0.0052136538258237,0.0033336063656877,0.0027013966182432
07263295,0.0029138882533655,0.003360315330156,0.0016738360254677,0.0020651158158051
07290650,0.006689365235825,0.0040156461261472,0.002264874692194,0.0026944397691468
07291000,0.0023768487177709,0.0030193768581024,0.0017978591481261,
07292500,0.0042111183859115,0.0046380153312349,0.0025377987016485,
07295000,0.0021605134902078,0.0026657184218012,0.0024270217597455,0.0025150432692065
07299670,0.004685279649757,,,0.0014890847146292
07301410,0.0036290811120075,0.0017648921379992,,
07301500,0.002693138491429,,,0.0014211854778484
07315200,0.0031208706703465,0.0011088749560767,,0.0011976011370903
07315700,0.0062355712643629,0.0023558232415003,,
07335700,0.002332690165346,0.0052675086517818,,0.0026923134962746
07340300,0.003754660483305,0.005577297046144,,0.0026008076821465
07346045,0.0046993110020812,0.0032021404839441,,
07359610,0.0022059151295457,0.002541162476013,,
07362100,0.0069234894363976,0.0031140936992611,,
07362587,0.0014516069162935,0.0025462887235536,,
07373000,0.0031844102034371,0.0029080741481585,,
07375000,0.005885135495193,0.0029157855693692,,
07376000,0.0062430814808829,0.0033856443201018,0.0018721291032578,
08013000,0.0065757734168184,0.0040132141126315,0.0018381497609989,
08014500,0.0076147956830238,0.0032666648709606,,
08023080,0.0154034630137905,0.0064441762975122,0.0032881917824078,0.0029631894838676
08025500,0.0061789592238498,0.0029656550918202,0.0021899652039331,0.0024558235564811
08029500,0.0008815926792258,0.0011159761224727,,
08050800,0.001287844912654,,,0.0015602112955436
08066200,0.0016274394097959,0.0014034548904402,,
08066300,0.0047527456317287,0.0029959916107339,0.0016136105423949,0.0019432892970183
08070000,0.0023227304338161,0.001328296631661,,
08070200,0.0023867865833628,0.0009671971726888,,
08079600,0.0013482173233153,0.0010901258083256,,0.0011040348747321
08082700,0.0010704022113527,,,
08086212,0.002426885561836,0.0014532732760948,,
08086290,0.0012573771606799,0.0005741630489968,0.0004267879403139,0.0006401679328771
08101000,0.0016623091590349,0.0018867041459323,0.0012392736794474,
08103900,0.0019633203037282,0.0016710115789729,,
08104900,0.001348938315893,0.0014374383901196,,
08109700,0.0070785625810635,0.0032056580225391,0.0014356569863941,0.0016100225967243
08150800,0.0012892947550577,0.0010001617949121,,
08155200,0.0029440883818391,0.0026947768648042,,0.0019452901450095
08158700,0.0029219752271034,0.0031082022115468,,0.0028701212993997
08158810,0.0014042560258959,0.0014267941835813,,
08164000,0.0032594153344511,0.0011211005507762,,
08164300,0.0053532567083223,0.0024392304786298,,
08164600,0.0085061485016185,0.0029024121537219,,
08165300,0.0005641465734845,0.0011239571038565,,
08171300,0.0018063463006739,0.0020162452999692,,
08175000,0.0046159234218963,0.0010866619546274,,
08176900,0.0048270518193669,0.0022998321372636,,
08178880,0.0012714158680028,,,
08189500,0.0074670138196852,0.0023088348889549,,
08190000,0.0014516958705181,0.0012004910884164,,
08190500,0.0012128103581924,0.0010673408159755,,0.0008926343998801
08194200,0.0042231560969597,0.0016091147993402,,0.0016983666940302
08195000,0.0022173296157704,0.0015660275206809,,0.0013158248934757
08196000,0.001093563191069,0.0008626134255835,,0.0009261415296735
08198500,0.0014173633789212,0.0010776893204296,,
08200000,0.0005684979121687,,,
08202700,0.0012279750527111,0.001115888194007,,0.0010642853614331
08267500,,0.0059460257408521,0.0043336770218272,
08269000,0.0013056683051771,0.0059124958411398,0.0035969267350952,0.0025263234656303
08271000,0.0016066511252193,0.007636091449166,0.0057196647258071,
08324000,0.0025157129049405,0.0036567346293629,0.0036310816405056,
08377900,0.0026837191479091,0.0033629426292902,0.0038405275390809,0.0021720604158625
08378500,0.0029280613323272,0.0035714309649514,0.0032390086663937,0.0029795655672407
08380500,0.0034211245311727,0.0011859154572981,,0.0019521853806672
09034900,0.0015006075798663,0.0062579338524177,0.0042878404862106,0.0048126049160803
09035800,,0.0053438814622648,0.0030583834874746,0.0045591905105566
09035900,,0.0058140747389688,0.004274937891993,0.0043631265221621
09047700,0.0011568015434554,0.0030379342954982,0.0016962379294631,0.0017958138319639
09065500,0.0022451075624185,0.0090053470097559,0.0067257713885314,0.0074129644719159
09066000,0.0019576291350851,0.0055667356669919,0.0036244654645648,0.0043642998085525
09066200,0.003123754136889,0.0089685482624444,0.0067900693163259,0.0083909093107437
